# File Name: UNTRANSLATEREVERSE.txt
# File Size: 11866416    
# File Date: 08/22/2026 15:09:21
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution 4.0 International, 2018-2026
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	INDEX	BOOK	CHAPTER	VERSE	INDEXX	BOOKX	CHAPTERX	VERSEX
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	047-SKIP	027	DAN	003	047-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	048-SKIP	027	DAN	003	048-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	049-SKIP	027	DAN	003	049-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	050-SKIP	027	DAN	003	050-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	051-SKIP	027	DAN	003	051-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	052-SKIP	027	DAN	003	052-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	053-SKIP	027	DAN	003	053-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	054-SKIP	027	DAN	003	054-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	055-SKIP	027	DAN	003	055-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	056-SKIP	027	DAN	003	056-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	057-SKIP	027	DAN	003	057-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	058-SKIP	027	DAN	003	058-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	059-SKIP	027	DAN	003	059-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	060-SKIP	027	DAN	003	060-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	061-SKIP	027	DAN	003	061-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	062-SKIP	027	DAN	003	062-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	063-SKIP	027	DAN	003	063-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	064-SKIP	027	DAN	003	064-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	065-SKIP	027	DAN	003	065-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	066-SKIP	027	DAN	003	066-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	067-SKIP	027	DAN	003	067-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	068-SKIP	027	DAN	003	068-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	069-SKIP	027	DAN	003	069-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	070-SKIP	027	DAN	003	070-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	071-SKIP	027	DAN	003	071-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	072-SKIP	027	DAN	003	072-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	073-SKIP	027	DAN	003	073-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	074-SKIP	027	DAN	003	074-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	075-SKIP	027	DAN	003	075-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	076-SKIP	027	DAN	003	076-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	077-SKIP	027	DAN	003	077-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	078-SKIP	027	DAN	003	078-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	079-SKIP	027	DAN	003	079-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	080-SKIP	027	DAN	003	080-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	081-SKIP	027	DAN	003	081-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	082-SKIP	027	DAN	003	082-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	083-SKIP	027	DAN	003	083-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	084-SKIP	027	DAN	003	084-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	085-SKIP	027	DAN	003	085-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	086-SKIP	027	DAN	003	086-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	087-SKIP	027	DAN	003	087-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	088-SKIP	027	DAN	003	088-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	089-SKIP	027	DAN	003	089-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	090-SKIP	027	DAN	003	090-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	024	027	DAN	003	091
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	025	027	DAN	003	092
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	026	027	DAN	003	093
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	027	027	DAN	003	094
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	028	027	DAN	003	095
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	029	027	DAN	003	096
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	003	030	027	DAN	003	097
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	001	027	DAN	003	098
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	002	027	DAN	003	099
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	003	027	DAN	003	100
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	004	027	DAN	004	001
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	005	027	DAN	004	002
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	006	027	DAN	004	003
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	007	027	DAN	004	004
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	008	027	DAN	004	005
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	009	027	DAN	004	006
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	010	027	DAN	004	007
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	011	027	DAN	004	008
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	012	027	DAN	004	009
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	013	027	DAN	004	010
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	014	027	DAN	004	011
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	015	027	DAN	004	012
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	016	027	DAN	004	013
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	017	027	DAN	004	014
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	018	027	DAN	004	015
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	019	027	DAN	004	016
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	020	027	DAN	004	017
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	021	027	DAN	004	018
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	022	027	DAN	004	019
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	023	027	DAN	004	020
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	024	027	DAN	004	021
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	025	027	DAN	004	022
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	026	027	DAN	004	023
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	027	027	DAN	004	024
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	028	027	DAN	004	025
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	029	027	DAN	004	026
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	030	027	DAN	004	027
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	031	027	DAN	004	028
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	032	027	DAN	004	029
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	033	027	DAN	004	030
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	034	027	DAN	004	031
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	035	027	DAN	004	032
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	036	027	DAN	004	033
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	004	037	027	DAN	004	034
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	004-SKIP	027	DAN	006	004-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	004	027	DAN	006	005
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	005	027	DAN	006	006
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	006	027	DAN	006	007
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	007	027	DAN	006	008
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	008	027	DAN	006	009
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	009	027	DAN	006	010
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	010	027	DAN	006	011
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	011	027	DAN	006	012
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	012	027	DAN	006	013
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	013	027	DAN	006	014
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	014	027	DAN	006	015
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	015	027	DAN	006	016
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	016	027	DAN	006	017
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	017	027	DAN	006	018
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	018	027	DAN	006	019
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	019	027	DAN	006	020
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	020	027	DAN	006	021
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	021	027	DAN	006	022
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	022	027	DAN	006	023
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	023	027	DAN	006	024
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	024	027	DAN	006	025
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	025	027	DAN	006	026
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	026	027	DAN	006	027
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	027	027	DAN	006	028
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	006	028	027	DAN	006	029
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	001-SKIP	027	DAN	013	001-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	002-SKIP	027	DAN	013	002-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	003-SKIP	027	DAN	013	003-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	004-SKIP	027	DAN	013	004-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	005-SKIP	027	DAN	013	005-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	006-SKIP	027	DAN	013	006-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	007-SKIP	027	DAN	013	007-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	008-SKIP	027	DAN	013	008-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	009-SKIP	027	DAN	013	009-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	010-SKIP	027	DAN	013	010-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	011-SKIP	027	DAN	013	011-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	012-SKIP	027	DAN	013	012-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	013-SKIP	027	DAN	013	013-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	014-SKIP	027	DAN	013	014-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	015-SKIP	027	DAN	013	015-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	016-SKIP	027	DAN	013	016-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	017-SKIP	027	DAN	013	017-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	018-SKIP	027	DAN	013	018-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	019-SKIP	027	DAN	013	019-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	020-SKIP	027	DAN	013	020-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	021-SKIP	027	DAN	013	021-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	022-SKIP	027	DAN	013	022-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	023-SKIP	027	DAN	013	023-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	024-SKIP	027	DAN	013	024-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	025-SKIP	027	DAN	013	025-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	026-SKIP	027	DAN	013	026-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	027-SKIP	027	DAN	013	027-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	028-SKIP	027	DAN	013	028-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	029-SKIP	027	DAN	013	029-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	030-SKIP	027	DAN	013	030-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	031-SKIP	027	DAN	013	031-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	032-SKIP	027	DAN	013	032-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	033-SKIP	027	DAN	013	033-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	034-SKIP	027	DAN	013	034-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	035-SKIP	027	DAN	013	035-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	036-SKIP	027	DAN	013	036-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	037-SKIP	027	DAN	013	037-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	038-SKIP	027	DAN	013	038-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	039-SKIP	027	DAN	013	039-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	040-SKIP	027	DAN	013	040-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	041-SKIP	027	DAN	013	041-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	042-SKIP	027	DAN	013	042-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	043-SKIP	027	DAN	013	043-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	044-SKIP	027	DAN	013	044-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	045-SKIP	027	DAN	013	045-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	046-SKIP	027	DAN	013	046-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	047-SKIP	027	DAN	013	047-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	048-SKIP	027	DAN	013	048-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	049-SKIP	027	DAN	013	049-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	050-SKIP	027	DAN	013	050-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	051-SKIP	027	DAN	013	051-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	052-SKIP	027	DAN	013	052-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	053-SKIP	027	DAN	013	053-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	054-SKIP	027	DAN	013	054-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	055-SKIP	027	DAN	013	055-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	056-SKIP	027	DAN	013	056-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	057-SKIP	027	DAN	013	057-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	058-SKIP	027	DAN	013	058-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	059-SKIP	027	DAN	013	059-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	060-SKIP	027	DAN	013	060-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	061-SKIP	027	DAN	013	061-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	062-SKIP	027	DAN	013	062-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	063-SKIP	027	DAN	013	063-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	013	064-SKIP	027	DAN	013	064-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	001-SKIP	027	DAN	014	001-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	002-SKIP	027	DAN	014	002-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	003-SKIP	027	DAN	014	003-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	004-SKIP	027	DAN	014	004-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	005-SKIP	027	DAN	014	005-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	006-SKIP	027	DAN	014	006-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	007-SKIP	027	DAN	014	007-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	008-SKIP	027	DAN	014	008-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	009-SKIP	027	DAN	014	009-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	010-SKIP	027	DAN	014	010-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	011-SKIP	027	DAN	014	011-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	012-SKIP	027	DAN	014	012-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	013-SKIP	027	DAN	014	013-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	014-SKIP	027	DAN	014	014-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	015-SKIP	027	DAN	014	015-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	016-SKIP	027	DAN	014	016-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	017-SKIP	027	DAN	014	017-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	018-SKIP	027	DAN	014	018-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	019-SKIP	027	DAN	014	019-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	020-SKIP	027	DAN	014	020-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	021-SKIP	027	DAN	014	021-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	022-SKIP	027	DAN	014	022-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	023-SKIP	027	DAN	014	023-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	024-SKIP	027	DAN	014	024-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	025-SKIP	027	DAN	014	025-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	026-SKIP	027	DAN	014	026-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	027-SKIP	027	DAN	014	027-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	028-SKIP	027	DAN	014	028-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	029-SKIP	027	DAN	014	029-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	030-SKIP	027	DAN	014	030-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	031-SKIP	027	DAN	014	031-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	032-SKIP	027	DAN	014	032-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	033-SKIP	027	DAN	014	033-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	034-SKIP	027	DAN	014	034-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	035-SKIP	027	DAN	014	035-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	036-SKIP	027	DAN	014	036-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	037-SKIP	027	DAN	014	037-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	038-SKIP	027	DAN	014	038-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	039-SKIP	027	DAN	014	039-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	040-SKIP	027	DAN	014	040-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	041-SKIP	027	DAN	014	041-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	027	DAN	014	042-SKIP	027	DAN	014	042-SKIP
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	028	HOS	001	010	028	HOS	002	001
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	028	HOS	001	011	028	HOS	002	002
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	028	HOS	002	001	028	HOS	002	003
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	028	HOS	002	002	028	HOS	002	004
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	028	HOS	002	003	028	HOS	002	005
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	028	HOS	002	004	028	HOS	002	006
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	028	HOS	002	005	028	HOS	002	007
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	028	HOS	002	006	028	HOS	002	008
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	028	HOS	002	007	028	HOS	002	009
Holy-Bible---Italian---Conferenza-Episcopale-Italiana	028	HOS	002	008	028	HOS	002	010
